"name","description",lat,lon
"Omnium","7 rue du faubourg poissonniere  75009 paris 75009
01 44 83 11 22",48.871321,2.347803
"Onger immobilier","3 rue bayen  75017 paris 17eme 75017
01 47 03 08 36",48.878669,2.295646
"Onim s.a.r.l","8 rue lemercier  75017 paris 17ème 75017
01 44 07 32 05",48.885679,2.324929
"Opal gestion transaction","19 rue boursault  75017 paris 17ème 75017
01 42 93 18 98",48.883664,2.320204
"Open conseil immobilier","37 rue de lappe 75011 paris 11ème 75011
01 40 01 01 12",48.853386,2.373418
"Optimo","56 rue de wattignies  75012 paris 75012
01 43 41 46 63",48.835434,2.397497
"Optimum - paris 19eme","87 rue de crimee 75019 paris 75019
01 42 00 02 02",48.883479,2.384901
"Optimum - paris 20eme","350 rue des pyrenees 75020 paris 75020
01 43 49 26 26",48.873919,2.387514
"Option 13","56 rue jenner  75013 paris 13ème 75013
01 82 83 81 61",48.83644,2.359847
"Optireal","5 rue berryer  75008 paris 8eme 75008
01 84 16 14 15",48.875163,2.30396
"Oralia agence immobiliere mozart","89 avenue mozart  75016 paris 75016
01 53 92 50 00",48.852043,2.268073
"Oralia cabinet lescallier","12 bis rue de la victoire 75009 paris 75009
01 53 21 23 27",48.875089,2.339922
"Oralia fay & cie","15 rue d argenteuil  75001 paris 75001
01 53 45 12 12",48.865268,2.333817
"Oralia garraud-maillet","7 - 13 rue de bucarest  75008 paris 8ème 75008
01 53 42 33 33",48.880651,2.326315
"Oralia lepinay malet","66 rue de la chaussee d'antin  75009 paris 75009
01 56 59 10 96",48.875711,2.332187
"Oralia meillant & bourdeleau","28 rue du chateaudun  75009 paris 9ème 75009
01 55 07 50 00",48.876141,2.337387
"Oralia pierre & gestion","54 rue daguerre  75014 paris 14ème 75014
01 44 10 72 05",48.834836,2.327399
"Oriel immobilier","21 av de la republique  75011 paris 75011
01 48 06 63 69",48.866118,2.370788
"Orpi champ de mars","29b av de la motte picquet 75007 paris 75007
01 45 55 25 25",48.855109,2.30709
"Orpi convention vaugirard","354 rue de vaugirard 75015 paris 75015
01 53 68 05 55",48.835782,2.293151
"Orpi gestion viala","210b avenue daumesnil 75012 paris 75012
01 43 42 42 54",48.837839,2.399758
"Orpi l'agence félix faure","7 avenue felix faure 75015 paris 75015
01 44 25 23 23",48.842442,2.291496
"Orpi luxembourg","97 boulevard raspail 75006 paris 75006
01 44 39 10 10",48.846661,2.32844
"Orpi montsouris pl","95 rue barrault 75013 paris 75013
01 45 81 21 21",48.822743,2.346873
"Orpi porte dorée","210b avenue daumesnil 75012 paris 75012
01 43 42 42 52",48.837839,2.399758
"Oseide","50 rue du ranelagh  75016 paris 16ème 75016
06 61 82 32 03",48.854688,2.274126
"Otimo","15 rue ginoux  75015 paris 15ème 75015
06 79 11 86 57",48.8479,2.287456
"Oustal transaction","105 rue mademoiselle  75015 paris 15eme 75015
01 56 58 50 30",48.842991,2.302035
"Owwi l'agence","16 rue du plateau  75019 paris 19ème 75019
01 80 81 67 67",48.878076,2.384573
"P&p partners","43 rue de gergovie 75014 paris 75014
01 75 57 17 06",48.833161,2.316135
"P.b.i.","51 rue laugier  75017 paris 17ème 75017
01 40 54 80 08",48.882745,2.293818
"P.k.r. ( paris kleber realtors)","71 avenue kleber  75116 paris 16ème 75116
06 46 31 47 90",48.865578,2.289361
"Palisseaux immobilier","23 avenue trudaine  75009 paris 75009
01 42 85 02 52",48.881263,2.343778
"Paname immobilier","19 21 rue chapon  75003 paris 3eme 75003
06 19 15 49 15",48.863454,2.355746
"Parc immo","100 ave simon bolivar 75019 paris 75019
01 42 02 92 00",48.877998,2.37428
"Paris 1er immobilier","17 place du marche saint honore  75001 paris 75001
01 42 86 88 44",48.866584,2.331123
"Paris chez soi","66 rue de sevres  75007 paris 7ème 75007
06 79 23 59 29",48.8479,2.319288
"Paris corporate housing","11 rue tronchet  75008 paris 8ème 75008
01 70 71 99 22",48.871631,2.325423
"Paris demeures","57 rue pierre charron  75008 paris 75008
01 56 43 41 41",48.869625,2.303305
"Paris dream home","15 rue des boulangers  75005 paris 5eme 75005
06 95 21 77 57",48.845732,2.353542
"Paris elysées investissements","23 rue la boetie  75008 paris 75008
01 58 18 32 33",48.873949,2.316605
"Paris en vue","20 rue st didier  75116 paris 16ème 75116
06 17 98 58 23",48.866256,2.287501
"Paris est immobilier","17 avenue claude vellefaux  75010 paris 75010
01 42 02 39 39",48.875402,2.37016
"Paris estate services","50 rue greneta  75002 paris 2ème 75002
06 11 10 02 22",48.865477,2.348155
"Paris euro immobilier","10 rue pergolèse   75116 paris 75116
01 53 70 25 25",48.875584,2.285465
"Paris france immobilier","61 rue fbg montmartre  75009 paris 75009
01 40 16 98 78",48.876257,2.339779
"Paris gestion immo","53 bd saint marcel  75013 paris 13ème 75013
01 75 77 05 75",48.837785,2.355607
"Paris globe realty","3 avenue de breteuil  75007 paris 7ème 75007
06 64 73 49 84",48.85258,2.31273
"Paris green apartments","84 av de wagram  75017 paris 17eme 75017
06 79 72 73 42",48.8824,2.301538
"Paris home / casa parigi","100 quai rapee  75012 paris 75012
06 28 04 66 52",48.846273,2.367239
"Paris immobilier","100 rue du faubourg saint martin  75010 paris 75010
01 48 03 94 44",48.873169,2.358116
"Paris immobilier","33 rue tiquetonne  75002 paris 75002
01 53 40 94 44",48.864725,2.347331
"Paris intra-muros invest","79 rue fondary  75015 paris 15ème 75015
06 08 48 47 15",48.846448,2.297601
"Paris locations meublees","60 rue du roi de sicile   75004 paris 4eme 75004
01 42 74 06 17",48.856888,2.356076
"Paris montmartre transactions","69 rue caulaincourt  75018 paris 18ème 75018
01 42 62 04 04",48.889636,2.336384
"Paris neuilly immobilier","167 bd pereire  75017 paris 75017
01 40 55 07 77",48.882939,2.293953
"Paris ouest gestion","78 bd st marcel  75005 paris 75005
01 45 87 70 00",48.837488,2.353422
"Paris ouest sotheby's international realty","138 av victor hugo  75116 paris 16ème 75116
01 77 37 67 67",48.867334,2.279531
"Paris pierre gestion","22 avenue victoria 75001 paris 1er 75001
01 40 20 44 77",48.85829,2.346195
"Paris promo (sarl)","25 avenue hoche  75008 paris 75008
01 45 63 25 60",48.876565,2.302184
"Paris quinze","44 rue gutenberg  75015 paris 15ème 75015
01 45 54 16 43",48.843091,2.280106
"Paris real estate","21 rue bayard  75008 paris 8ème 75008
01 45 54 43 21",48.866958,2.307663
"Paris transac immo","1 rue alexandre parodi  75010 paris 10eme 75010
01 42 41 91 56",48.879291,2.366493
"Paris trocadero immobilier","91 av kleber  75016 paris 16eme 75016
01 47 04 83 99",48.863947,2.288179
"Paris xv immobilier","90 boulevard de grenelle  75015 paris 75015
01 58 01 10 10",48.849882,2.294647
"Paris-streets","6 rue de lamartine  75009 paris 9ème 75009
01 42 81 01 01",48.876592,2.343707
"Paris-villages immo","46 rue bichat  75010 paris 10eme 75010
01 42 06 02 02",48.873846,2.364575
"Parisearch","20 rue saint didier  75016 paris 16ème 75016
06 12 26 27 97",48.866256,2.287501
"Parismmo","64 avenue de la republique  75011 paris 11ème 75011
01 75 77 29 47",48.864637,2.377119
"Park avenue immobilière","6 rue royale  75008 paris 8ème 75008
01 55 35 34 00",48.86747,2.322805
"Pascale laisne immobilier","53 rue d'orsel  75018 paris 75018
01 42 57 41 41",48.883484,2.340436
"Passy muette","72b rue de la tour 75016 paris 75016
01 45 04 16 16",48.860813,2.280098
"Patream","10 rue cloitre notre dame 75004 paris 4ème 75004
01 78 91 91 00",48.853389,2.350196
"Patrimoine 17 - century 21","55 rue de la jonquiere  75017 paris 75017
01 53 31 31 50",48.893743,2.321941
"Pegase real estate","51 rue francois 1er 75008 paris 8ème 75008
06 68 86 66 66",48.869526,2.302112
"Pelissolo immobilier","63 rue pierre charron  75008 paris 75008
01 45 62 06 60",48.869926,2.303898
"Pensim","64 rue de longchamp  75116 paris 75116
01 47 04 46 46",48.865175,2.286208
"Perenium gestion privée immobilière","33 avenue de l'opera  75002 paris 2ème 75002
01 49 70 93 30",48.867778,2.333322
"Pernety h.c","24 rue raymond losserand 75014 paris 75014
01 45 38 53 22",48.835562,2.32099
"Perspectiv'immo","229 boulevard raspail 75014 paris 75014
01 40 47 80 80",48.839883,2.330652
"Perspectives","63 avenue des champs elysees  75008 paris 8ème 75008
06 27 95 48 21",48.870442,2.304422
"Philippe menager et nicolas hug","31 rue de tournon  75006 paris 75006
01 53 10 22 60",48.849706,2.337448
"Pierre de france","62 rue ranelagh  75016 paris 75016
01 40 50 50 00",48.854929,2.272905
"Pierre de taille conseil immobilier","7 rue daru  75008 paris 75008
01 47 63 89 34",48.877725,2.301289
"Pierre immobilier","256 rue de charenton  75012 paris 75012
01 49 28 51 61",48.837619,2.390712
"Pierre neff immobilier","56 rue du faubourg st antoine75012 paris 12ème 75012
01 46 59 02 75",48.851953,2.373142
"Pierres de paris","15 rue emile duclaux  75015 paris 75015
01 47 34 31 42",48.842287,2.308967
"Pierres de paris","80 rue vaneau  75007 paris 7ème 75007
01 42 84 10 00",48.848992,2.320197
"Pierres s.a.","5 7 rue de l'amiral roussin 75015 paris 75015
01 45 66 47 47",48.845731,2.299015
"Pif immobilier","238b rue du fbg st antoine  75012 paris 75012
01 40 09 66 64",48.849261,2.389275
"Pinel immobilier","11 place pinel  75013 paris 75013
01 53 60 05 06",48.833598,2.361257
"Pit immo","17 bld de la villette  75010 paris 75010
01 40 40 98 26",48.873037,2.37557
"Pl immobilier","53 rue de seine 75006 paris 6ème 75006
01 42 23 33 40",48.854852,2.336896
"Plisson immobilier","40 rue brunel  75017 paris 75017
01 45 72 99 23",48.878699,2.287855
"Plurimmo","141 rue de l'universite  75007 paris 75007
01 53 59 59 00",48.86107,2.306479
"Pm consulting","231 rue saint honore  75001 paris 1er 75001
01 53 05 81 81",48.866223,2.329201
"Pmwb gestion","3 rue neuve popincourt 75011 paris 75011
01 47 00 55 47",48.864682,2.373969
"Point de vente 15ème","3 rue felix faure  75015 paris 15ème 75015
01 40 60 70 70",48.839408,2.284618
"Poiret immobilier","174 rue de vaugirard 75015 paris 75015
01 53 59 31 90",48.842428,2.310725
"Pole international","9 rue galilée  75016 paris 75016
01 44 43 09 09",48.867828,2.291675
"Porcher immobilier","24 26 rue botzaris  75019 paris 75019
01 53 72 80 90",48.877376,2.381279
"Prébay immobilier","96 rue michel ange  75016 paris 75016
01 40 71 90 36",48.840679,2.258203
"Prestige rental","12 14 rdt point des champs elysees  75008 paris 8ème 75008
01 45 55 61 75",48.86971,2.309783
"Prestige transactions","19 rue des renaudes 75017 paris 75017
01 42 12 06 36",48.879934,2.298932
"Prestigere","10 rue la  condamine  75017 paris 75017
06 22 08 84 97",48.887764,2.324143
"Privagest","30 avenue felix faure  75015 paris 75015
06 60 68 06 06",48.841843,2.289456
"Privilege conseil","51 rue molitor  75016 paris 75016
01 43 54 50 00",48.845246,2.258189
"Privilege gestion","30 boulevard haussmann 75009 paris 9ème 75009
01 42 66 27 19",48.872849,2.334906
"Privilege immobilier","86 rue lamarck  75018 paris 75018
01 55 79 79 79",48.890166,2.33765
"Pro comm - alcopro","23b rue du surmelin  75020 paris 20eme 75020
01 40 30 20 00",48.868487,2.404029
"Pro comm - consult'imm","20 rue emile duclaux  75015 paris 15eme 75015
01 47 34 22 59",48.842017,2.308921
"Pro comm - espace immobilier","125 avenue parmentier  75011 paris 11eme 75011
01 43 38 61 00",48.868872,2.371706
"Pro comm - essache immobilier","56 rue jouffroy d'abbans  75017 paris 17eme 75017
09 54 19 16 64",48.88486,2.306427
"Pro comm - ferri socofinord","13 rue dubrunfaut 75012 paris 75012
01 44 74 94 94",48.840241,2.390549
"Pro comm - immo75 entreprises","18 rue de montreuil  75011 paris 11ème 75011
01 55 25 23 00",48.850413,2.385186
"Pro comm - mars & associés","89b avenue des ternes  75017 paris 17eme 75017
01 42 67 07 08",48.880056,2.28737
"Pro comm - michael cross immobilier","17 avenue ledru rollin  75012 paris 12eme 75012
01 48 24 36 80",48.846722,2.368872
"Pro comm - oxor conseil","91 rue du fbg st honore  75008 paris 8ème 75008
06 19 75 92 74",48.871989,2.31304
"Pro comm - seine et cité","81 rue de turenne  75003 paris 3eme 75003
01 53 68 64 02",48.860136,2.36446
"Procity immobilier","95 rue ordener 75018 paris 18ème 75018
01 75 57 92 17",48.89194,2.347019
"Prog","52 rue tolbiac  75013 paris 75013
01 45 82 80 80",48.827621,2.370282
"Prog immobilier","50 rue de menilmontant  75020 paris 75020
01 43 58 08 08",48.868147,2.387799
"Progedim","8 rue de tournus  75015 paris 75015
01 45 75 89 07",48.847099,2.294407
"Progesco","11 rue du havre  75008 paris 8ème 75008
01 44 69 91 04",48.875091,2.326566
"Progessimmo","20 boulevard saint marcel  75005 paris 5eme 75005
01 45 30 08 08",48.839581,2.359997
"Projet immobilier","7 rue crozatier  75012 paris 75012
01 43 44 45 24",48.845487,2.382584
"Prompt'immo","14 rue keller  75011 paris 11ème 75011
06 03 56 13 29",48.854388,2.376247
"Propriétés parisiennes","95 rue du faubourg saint honore  75008 paris 8ème 75008
01 44 94 99 80",48.872088,2.312636
"Providentiales immobilier","186 avenue de versailles  75016 paris 75016
01 46 24 01 23",48.839528,2.261955
"Purdey immobilier","70 bld de la tour maubourg  75007 paris 7eme 75007
06 20 20 20 40",48.856693,2.309676
"Pv conseil","203b rue saint martin  75003 paris 3ème 75003
01 42 72 21 40",48.863676,2.352618
"Quai voltaire immobilier","17b quai voltaire  75007 paris 75007
01 53 04 08 04",48.858741,2.33141
"Qualite bh immobilier","71 avenue de saint ouen  75017 paris 75017
01 42 29 30 30",48.89221,2.327003
"Qualité bh immobilier damrémont","83 rue damremont  75018 paris 75018
01 42 52 01 20",48.893462,2.336115
"Quartier seine immobilier","38 rue saint placide  75006 paris 6ème 75006
06 50 88 33 30",48.848365,2.325688
"Quartiers immobilier","98 avenue niel  75017 paris 75017
01 47 66 42 00",48.884148,2.297226
"Quatro immobilier","89 avenue de clichy  75017 paris 75017
01 44 85 95 95",48.888584,2.323422
"Quatro immobilier gérance","19 rue des moines  75017 paris 75017
01 44 85 27 99",48.888533,2.319003
"R.c.r rosine champetier de ribes","12 rue bremontier  75017 paris 75017
01 42 67 37 74",48.884705,2.304141
"R.t.u","297 fg st antoine  75011 paris 75011
01 43 67 03 03",48.84921,2.39126
"Raincourt immobilier mozart","81 avenue mozart  75016 paris 16ème 75016
01 60 05 95 55",48.85283,2.268503
"Raincourt victor hugo","3 rue gustave courbet  75116 paris 16ème 75116
01 76 74 78 88",48.866323,2.281567
"Rbmg","128 r la boetie  75008 paris 8ème 75008
06 16 30 04 09",48.870955,2.305981
"Re immo","63 rue caulaincourt  75018 paris 18eme 75018
06 03 98 44 04",48.889605,2.335589
"Real capital","59 rue de chateaudun 75009 paris 9ème 75009
01 58 60 20 60",48.876219,2.332307
"Real expert","14 rue ampere  75017 paris 17ème 75017
06 98 15 07 73",48.885297,2.305591
"Recherche immobiliere","11 avenue de bouvines  75011 paris 75011
06 32 95 05 81",48.850773,2.39615
"Reflet immobilier","13 av du bel air  75012 paris 12ème 75012
01 43 40 43 36",48.846243,2.397325
"Regus","72 rue du faubourg saint honore  75008 paris 8ème 75008
01 70 92 39 80",48.870266,2.317947
"Reille immobilier montsouris","41 avenue reille  75014 paris 14ème 75014
01 81 92 75 60",48.823875,2.333941
"Remy piard immobilier","8 rue de l epee de bois  75005 paris 75005
01 43 36 03 16",48.841618,2.350917
"René legal consultants","99 bd auguste blanqui  75013 paris 13ème 75013
01 45 65 30 84",48.830078,2.346121
"Rennes saint germain immobilier","61 rue vaugirard  75006 paris 75006
01 53 63 04 40",48.847185,2.327556
"Reseau international immobilier","72 rue de rochechouart  75009 paris 75009
01 48 74 20 70",48.881621,2.346612
"Residential","66 avenue de la bourdonnais  75007 paris 75007
01 47 05 30 12",48.85551,2.30323
"Retail & development","29 rue des mathurins 75008 paris 8ème 75008
01 40 06 02 08",48.873182,2.325554
"Rigothier immobilier","3b rue antoine chantin  75014 paris 14ème 75014
06 99 66 16 67",48.826835,2.323844
"Rivard immobilier et relocation","40b avenue bosquet  75007 paris 75007
01 45 51 31 53",48.856447,2.304372
"Rive droite immobilier","140 boulevard voltaire  75011 paris 75011
01 46 59 28 82",48.856684,2.381687
"Rive droite-rive gauche invest","4 square du trocadero  75116 paris 75116
01 47 27 04 55",48.862554,2.282449
"Rmj transactions","49 rue des batignolles  75017 paris 17ème 75017
01 42 26 65 50",48.88574,2.319482
"Roland-gosselin & associés","66 avenue de breteuil  75007 paris 75007
01 43 06 11 11",48.848571,2.311297
"Roof immobilier","36 boulevard exelmans  75016 paris 75016
01 42 88 20 10",48.841437,2.264211
"Royal immo","1 rue mesnil  75116 paris 75116
01 45 05 15 05",48.869113,2.28504
"Royimmo","17 avenue ledru rollin  75012 paris 75012
01 44 75 75 70",48.846722,2.368872
"Rp immobilier","32 rue jean mermoz  75008 paris 8ème 75008
01 53 53 25 26",48.871632,2.312198
"Rv immobilier","17b av jean jaures  75019 paris 75019
01 53 72 91 23",48.883531,2.3725
"Rynda france","13 rue la fayette  75009 paris 9eme 75009
04 72 40 44 65",48.873886,2.335959
"S g i v paris","11 rue de la chine  75020 paris 75020
01 40 30 10 13",48.866942,2.399324
"S-immo","166 avenue de versailles 75016 paris 75016
01 46 51 51 46",48.840139,2.263539
"S.a jean charpentier","204 boulevard voltaire  75011 paris 75011
01 43 48 96 49",48.853612,2.386844
"S.c.i.i.i.","11 rue marbeuf  75008 paris 75008
06 14 71 71 98",48.867812,2.302488
"S.e groupe auburtin  etude custine","4 rue custine  75018 paris 75018
01 42 52 86 27",48.88773,2.349039
"S.e groupe auburtin  paris aquitaine immobilier","209 rue du faubourg st denis  75010 paris 75010
01 46 07 72 05",48.883962,2.359152
"S.g.t.f","25 rue godot de mauroy  75009 paris 9ème 75009
01 47 20 47 00",48.871675,2.327125
"S.i.g.","33, rue du pont neuf 75001 paris 75001
01 40 64 30 50",48.861306,2.344875
"S.t.h immobilier","170 rue de lourmel  75015 paris 75015
01 45 58 62 02",48.83926,2.282405
"Sa jean louis fourmont","42 avenue montaigne  75008 paris 8ème 75008
01 42 25 60 60",48.867334,2.307362
"Sacha","126 rue de menilmontant  75020 paris 75020
01 40 33 14 49",48.869983,2.395644
"Sadimo","19 rue grands augustins  75006 paris 75006
01 53 10 32 10",48.854129,2.340539
"Saggel courcelles","56 boulevard exelmans  75016 paris 75016
01 53 84 70 40",48.842336,2.262224
"Saint eloi gestion","4b rue parrot  75012 paris 12ème 75012
01 43 57 45 68",48.846696,2.372931
"Saint ferdinand courcelles","107 rue de courcelles  75017 paris 75017
01 48 88 02 62",48.882083,2.300015
"Saint ferdinand passy-muette","6 chaussee de la muette  75016 paris 16ème 75016
01 55 74 36 00",48.858297,2.273856
"Saint ferdinand vii","204 rue de grenelle  75007 paris 75007
01 45 55 67 89",48.85699,2.303862
"Saint ferdinand villiers","6 rue de tocqueville  75017 paris 75017
01 43 18 01 00",48.88203,2.314577
"Saint gervais","15 rue de turenne  75004 paris 4eme 75004
01 43 44 08 60",48.855586,2.3636
"Saint hilaire immobilier","22 rue de picardie  75003 paris 3eme 75003
01 42 77 11 11",48.863867,2.362904
"Saint-hilaire immobilier","25 rue de vaugirard  75006 paris 75006
01 45 44 00 00",48.848406,2.331816
"Salomon et associés","20 rue cambon  75001 paris 1er 75001
01 53 84 50 77",48.867656,2.32646
"Salons realty","118 av de france  75013 paris 13ème 75013
06 15 89 45 35",48.831126,2.376509
"Samcoger","39 rue de palestro  75002 paris 75002
01 42 21 17 42",48.866947,2.352298
"Samothrace - bien sur immobilier","17 bd saint marcel  75013 paris 75013
01 43 31 31 68",48.839053,2.359619
"Sanea immobilier","27 avenue de l opera  75001 paris 1er 75001
01 70 38 51 24",48.866853,2.333724
"Sarah b conseil immobilier","35 rue pastourelle  75003 paris 3ème 75003
01 83 87 56 85",48.863089,2.35875
"Sarl advisoring immobilier","277 rue du faubourg st antoine  75011 paris 11ème 75011
01 43 40 49 42",48.849505,2.389276
"Sarl agence arago","112 bd arago  75014 paris 14ème 75014
01 53 10 25 58",48.834631,2.333514
"Sarl duthoit transactions","3 passage doisy  75017 paris 75017
01 58 05 39 39 / 06 76 05 04 90",48.87877,2.291878
"Sarl faubourg conseil immobilier","65 rue faubourg st honore  75008 paris 75008
01 43 55 11 75",48.871351,2.315395
"Sarl gerard ribereau","10b rue baron  75017 paris 17eme 75017
01 53 06 95 97",48.894371,2.322723
"Sarl haussmann invest","29 rue greuze  75116 paris 16ème 75116
01 53 65 10 25",48.864427,2.282133
"Sarl im.va.co","16 rue bézout 75014 paris 75014
01 43 27 18 54",48.828994,2.331466
"Sarl immo conseil transaction","26-28 rue de londres 75009 paris 9eme 75009
06 45 31 60 51",48.877501,2.328242
"Sarl luc dupuis","100  rue jouffroy d'abbans 75007 paris 7ème 75017 paris 17ème 75017
01 42 22 34 00",48.882672,2.302487
"Sarl rivoli immobilier","11 rue bertin poiree  75001 paris 75001
06 26 43 51 96",48.858849,2.344788
"Sarvilep - etablissement sni idf","35 rue de la gare  75019 paris 19eme 75019
01 30 11 11 54",48.901032,2.37225
"Sas fonciere lelievre","7 rue lebon  75017 paris 17ème 75017
01 40 55 55 85",48.880777,2.292187
"Sas fonciere lelievre","61 bd de vaugirard  75015 paris 75015
01 42 79 91 92",48.840597,2.316108
"Sas fonciere lelievre","30 avenue rapp  75007 paris 7ème 75007
01 78 94 55 22",48.858403,2.300149
"Sas mrz - immojeune","7b rue saint gilles 75013 paris 13ème 75003 paris 3ème 75003
06 66 52 15 34",48.857885,2.365729
"Sas paris immo","126 rue lamarck 75018 paris 18ème 75018
01 42 57 03 80",48.890714,2.333535
"Sas paris syndic et gestion","4 rue oudinot  75007 paris 7ème 75007
01 44 18 28 38",48.850499,2.31905
"Sasim","13 rue de rivoli  75004 paris 75004
01 48 87 53 02",48.855824,2.358093
"Savi sarl","266, avenue daumesnil  75012 paris 75012
01 55 97 01 71",48.836167,2.404299
"Savia","228 rue lecourbe  75015 paris 75015
01 45 33 06 41",48.839786,2.293383
"Savin immobilier","41 rue francois 1er  75008 paris 8ème 75008
01 44 43 03 10",48.868825,2.303229
"Sbi - gefimo","26 rue de l'amiral mouchez  75014 paris 14ème 75014
01 45 88 63 12",48.824723,2.341361
"Sbl conseil immobilier","43 rue popincourt  75011 paris 11ème 75011
09 81 93 05 88",48.859225,2.375937
"Sc conseils","23 rue du docteur heulin  75017 paris 17ème 75017
01 42 28 96 45",48.890297,2.323454
"Sc ml des bords de seine","144 avenue des champs elysees  75008 paris 8ème 75008
01 58 56 28 28",48.873,2.298593
"Scali immobilier","91 rue du faubourg st honore  75008 paris 8ème 75008
01 46 37 64 22",48.871989,2.31304
"Scandic immobilier","77 avenue de la bourdonnais  75007 paris 75007
01 45 79 68 52",48.856577,2.302058
"Scaprim","21 rue d'artois  75008 paris 75008
01 53 93 10 20",48.873215,2.307181
"Scheffer immobilier","34 rue scheffer  75116 paris 75116
01 47 27 89 00",48.861913,2.282322
"Scoti","28 rue d'alesia  75014 paris 75014
01 43 27 10 10",48.827917,2.330919
"Scott immobilier","48 rue volta  75003 paris 3ème 75003
01 42 72 81 81",48.866666,2.358132
"Sebert immobilier","27 rue des tournelles  75004 paris 4ème 75004
01 74 30 09 76",48.855811,2.367241
"Sector immobilier","118 avenue de saint ouen  75018 paris 75018
01 42 29 29 00",48.894969,2.328287
"Segma transactions","75 bis rue michel ange 75016 paris 75016
01 47 43 97 30",48.842326,2.259666
"Segur immobilier","21b avenue de segur  75007 paris 75007
01 82 09 14 58",48.851361,2.309992
"Select immobilier","27 avenue de versailles  75016 paris 75016
01 45 27 22 82",48.849714,2.2763
"Selection parisienne","218 avenue de versailles  75016 paris 16ème 75016
06 22 74 46 37",48.838615,2.259009
"Selenim","4 rue de chanaleilles  75007 paris 7ème 75007
06 64 37 42 83",48.853217,2.318334
"Selexium gestion locative","17 avenue de l'opera  75001 paris 1er 75001
01 82 28 71 07",48.865786,2.334183
"Serenia","sas serenia 24 rue du faubourg poissonniere 75010 paris 75010
01 48 00 28 00",48.872639,2.347988
"Sergic paris 15ème","45 rue de lourmel 75015 paris 75015
01 56 58 66 01",48.847525,2.289802
"Sergic paris 8ème","45 rue de courcelles  75008 paris 75008
01 56 59 75 75",48.876174,2.307917
"Serila","10 place des vosges  75004 paris 75004
01 42 74 76 81",48.85504,2.366308
"Service immobilier parisien","248b boulevard voltaire  75011 paris 75011
01 43 70 57 56",48.851112,2.391037
"Service immobilier parisien","3 place de la nation  75011 paris 11ème 75011
01 43 79 36 89",48.848951,2.394409
"Services-immo","9 place falguiere  75015 paris 15ème 75015
06 36 97 56 97",48.836315,2.310544
"Serviconseils","10 rue de chanzy  75011 paris 75011
01 43 67 84 84",48.852439,2.38297
"Sfi","4 rue leon delagrange  75015 paris 15eme 75015
06 08 43 95 26",48.834204,2.285675
"Sfpi","112 avenue kleber  75116 paris 75116
06 18 34 35 77",48.864241,2.287848
"Sgip","40 rue rochechouart  75009 paris 9ème 75009
01 42 85 15 15",48.879234,2.345753
"Sgsi","216 rue de la convention  75015 paris 75015
01 42 50 60 61",48.836557,2.298403
"Sh capital conseils","55 bd de charonne  75011 paris 11ème 75011
06 61 56 61 10",48.852789,2.396985
"Signature immobilier","71 avenue paul doumer  75116 paris 16ème 75116
01 45 03 03 45",48.859534,2.278598
"Simi","51 rue richard lenoir  75011 paris 11ème 75011
01 48 06 93 89",48.857032,2.380777
"Simif","11 rue d'artois  75008 paris 75008
06 11 76 09 50",48.872848,2.307786
"Sinaco","1 rue du faubourg saint honore  75008 paris 8eme 75008
01 53 43 06 70",48.868404,2.322918
"Sistel  immo","58 boulevard magenta  75010 paris 75010
01 40 38 22 22",48.873541,2.358757
"Sit gestion","51 bis rue condorcet  75009 paris 75009
01 42 81 33 01",48.880174,2.343044
"Sjlb","42 rue claude terrasse  75016 paris 16ème 75016
01 40 71 02 03",48.837741,2.260869
"Smart invest","62 avenue de la grande armee  75017 paris 17ème 75017
01 83 64 33 08",48.876905,2.286303
"Société d'exploitation du cabinet pautrat","132 rue faubourg poissonniere  75010 paris 75010
01 48 78 66 09",48.880387,2.349874
"Societe fai","13 rue michel chasles  75012 paris 75012
01 43 43 00 88",48.847434,2.373715
"Societe gid","8 rue auber  75009 paris 75009
01 42 66 20 88",48.872472,2.329591
"Societe ocim transactions","30 avenue franklin roosevelt 75008 paris 75008
01 49 53 90 30",48.872474,2.310221
"Societe p.t.i.","84, rue de tocqueville 75017 paris 75017
01 43 80 60 09",48.886128,2.309498
"Societe philae","11 rue benjamin franklin  75116 paris 75116
01 42 24 70 74",48.859543,2.285142
"Societe piic","31 rue dussoubs  75002 paris 2ème 75002
01 53 06 60 90",48.866597,2.349259
"Societe psim","35 ave de la motte picquet  75007 paris 75007
01 45 55 96 69",48.854826,2.306675
"Societe ufp","16 rue guillaume tell  75017 paris 75017
01 42 67 12 12",48.884134,2.293938
"Sofigest","97 boulevard malesherbes  75008 paris 75008
01 45 63 40 09",48.878845,2.314703
"Sofincal conseil","21 23 rue casimir perier  75007 paris 75007
01 47 05 87 40",48.857704,2.319233
"Sogeab","142 rue de charonne  75011 paris 75011
01 43 48 99 89",48.855257,2.388742
"Sogei","7 rue des cordelières  75013 paris 75013
01 45 87 92 29",48.835058,2.348889
"Sogemac habitat","1 quai de grenelle  75015 paris 15eme 75015
01 56 77 29 06",48.854173,2.288488
"Sogemat immobilier","3 rue mederic 75017 paris 17ème 75017
01 56 33 33 07",48.880277,2.302466
"Solanet s.a.s","44 46 avenue président kennedy 75016 paris 75016
01 45 25 63 44 / 06 07 86 45 47",48.854822,2.283806
"Solid","12 rue saint bon 75004 paris 75004
01 40 29 44 08",48.858634,2.350675
